q1,q2,r1x,r1y,r1z,r2x,r2y,r2z,r_de_Fcoul,F_magnitude,F_vector_x,F_vector_y,F_vector_z
-8.155640302414221e-06,-8.098930650933282e-06,-66.23248388588382,-34.38737923599268,-75.79626281896702,-49.40702188954897,-31.30176599669396,55.74209857981458,132.64598636946812,3.374023746312001e-05,-4.279775805668167e-06,-7.848659900142242e-07,-3.3458498598990705e-05
-4.249682791553182e-06,-1.7359226976008244e-06,-78.60447365187323,-21.321954688802606,36.17986536522906,85.40049648575706,-6.28473758801033,90.82746809594363,173.52264581948768,2.202039942042209e-06,-2.0812585771207893e-06,-1.908255404747061e-07,-6.93489909524961e-07
-4.7602058128319304e-06,-7.99000404330862e-06,-65.26317219805065,-49.057565776971956,42.34547517965825,62.61219036187461,-46.16887967473695,-78.06143562083345,175.66524137047475,1.1077752916797513e-05,-8.064040783100785e-06,-1.8216552486475426e-07,7.5930673417041285e-06
-3.2574752837412715e-06,1.965731714178796e-07,50.000451747954656,-14.844119012514454,-40.782112085989695,-81.43083812158274,-33.682281236507976,61.79372906519248,167.78219065389635,-2.044392461960058e-07,-1.601464000605655e-07,-2.2953924190534288e-08,1.249866124714466e-07
-8.454698552936643e-06,-5.013427474072847e-07,-90.12807406789352,-6.620811008512888,-97.80524217995215,-71.75419943218543,42.81361838555745,99.84034097069278,204.5608433146592,9.104130448038204e-07,-8.17742774271206e-08,-2.2001155574806853e-07,-8.79636171969724e-07
-1.7828905308211507e-06,8.22235101502144e-06,-75.61254095238809,37.247671021000684,-94.33356562905826,51.00245420989552,-14.694863925604551,44.88958178030805,195.22414991797135,-3.457038601343365e-06,2.242104401370602e-06,-9.198008977756647e-07,2.465370165509379e-06
8.150464888135124e-08,2.259728345120533e-06,-41.80951137950899,-57.39850441962901,-90.3649529177658,94.40031613012883,32.646957360413836,-86.7105590595151,163.32377932149888,6.205694479982323e-08,-5.1754654356362734e-08,-3.421391713057885e-08,-1.3885333714441226e-09
-5.274172821712325e-06,6.299447002274249e-06,-77.6810873601129,90.44111367990726,-4.59780492240796,88.55758055747125,97.96962064980917,-55.73527603136454,174.08909810676846,-9.852903983023516e-06,9.408593938795338e-06,4.2609018667253856e-07,-2.894222546102092e-06
2.6038587515936224e-06,-5.816219070024416e-06,86.39683176361427,-57.955536346908886,64.94638252108498,85.88719982669616,78.10216024653135,97.65913245191945,139.93598727654398,-6.9510428202056985e-06,-2.531495639546577e-08,6.758396417145822e-06,1.6249410173992176e-06
-7.858331291643737e-06,-7.119060078984404e-07,7.49365967881414,-79.45094237133912,42.87549575238623,6.1162597921038895,95.07003243736975,79.3310490239405,178.29322825885743,1.5817356863015798e-06,1.221965958210262e-08,-1.5482699851185187e-06,-3.2341693589039073e-07
-9.132462902955306e-07,-4.595457791660076e-06,-62.28558708387091,-12.691217735469152,-50.4655941894218,-64.77939648590754,-37.692129459831555,84.31368858865446,137.10112960349997,2.006712937094162e-06,3.650122799269929e-08,3.659317260296767e-07,-1.9727286798090212e-06
3.991093001010433e-06,-2.4824292587026496e-06,-23.7414867625712,1.3082256662726621,99.72531234444708,24.53417100682789,-63.079254535171984,89.20160796491714,81.16055133885739,-1.351852692418959e-05,8.041046648559791e-06,-1.0724716260856882e-05,-1.7528833731415872e-06
-7.293957234443121e-06,-7.48974793680964e-07,-7.179013011836702,49.2909980179065,43.64435335432228,-20.339160392112348,18.37627109884265,-29.934482633250155,80.887297672978,7.50447612007799e-06,1.2209582294523637e-06,2.868173824533029e-06,6.826419394603362e-06
-2.9380321561472904e-06,8.084327283878778e-06,4.272711234208344,-50.78315403613409,-19.352711721280258,79.3319889534232,44.08873085025476,29.906269974191446,130.61782799947815,-1.2512558894812634e-05,7.1903173360647665e-06,9.088269689399275e-06,4.718773225700474e-06
4.041557111692039e-06,-9.019677025445068e-06,49.412803956459726,4.503949017339792,88.28089272608335,-33.175850432470384,7.185221926762566,-0.17796131857916464,121.04975802158323,-2.2359519890553646e-05,-1.5255236282373122e-05,4.95267201934858e-07,-1.633954118400264e-05
-2.169728462181016e-06,9.283461043310294e-06,71.57205909079897,-92.51865202642445,76.9424689230504,36.52076517120804,45.52924522074849,-29.84757919809735,178.01665516889318,-5.712742520841774e-06,-1.1248330500030642e-06,4.430102856210319e-06,-3.427005457020986e-06
5.2435330025906335e-06,-7.55226163657379e-07,85.3744316107408,86.93852109609492,59.71339789887128,-22.804494333428593,-89.10895099782744,44.49069074727001,207.18861759787353,-8.291247239100355e-07,-4.329090234118353e-07,-7.045044915461184e-07,-6.091803213211007e-08
4.00612730426328e-06,7.72173006889541e-07,23.998234525444204,20.118765213505043,55.86750877927375,13.47158407142679,19.502167807977315,26.426966166231963,31.271970060933125,2.843017262904705e-05,9.570055517136215e-06,5.605649611335278e-07,2.6765173641145992e-05
1.260202718621852e-06,2.8013018314161542e-06,-84.04637508754011,-93.31731924452689,61.53131818803564,-8.097683659919383,-23.429587453007073,39.8021629512036,105.47347994561336,2.8520976144676264e-06,-2.053720819246221e-06,-1.8898270278550425e-06,5.875758707053344e-07
-2.877833038156954e-06,9.266462563408496e-06,-25.286171281144433,54.34268183199819,48.13260486424636,4.649511431257068,59.920648267125074,95.66107709636583,56.446563063913175,-7.522378480915483e-05,3.989393210571704e-05,7.43350390197494e-06,6.33390480027747e-05
-1.4771286821193693e-06,5.494011941614215e-06,-37.731717185271066,-2.4226135520904535,-65.64442254120763,-51.748218651325615,-57.70074444979998,74.41936562666095,151.22830034363867,-3.18927821413165e-06,-2.955962783583086e-07,-1.165769490164071e-06,2.953828001620624e-06
-1.5777530262182855e-06,-9.632469956041081e-06,22.411827106016418,75.66749028514255,-78.78358780029255,25.58003231255192,66.84548845593795,-95.44376853702362,19.116141417287974,0.0003737892730736671,-6.194979913823649e-05,0.0001725018443215083,0.0003257664144096975
2.6114535508651414e-06,-8.488241070918293e-06,-14.297995928421429,-89.32698507234136,-93.58180553139417,12.403595266978826,-75.71382757262464,17.269118382800457,114.83126909561234,-1.5108811398756605e-05,3.513235624715544e-06,1.7911378218204145e-06,1.4585101392574256e-05
-9.690206038725087e-06,5.526902059348732e-06,-35.92144706612876,-87.73173376765521,67.5314507867813,27.117417505086692,20.92275296982163,-16.71492913923383,151.25193706280612,-2.1040861018621952e-05,8.769421496161746e-06,1.5115072235693969e-05,-1.1719627568202597e-05
-4.322882879996957e-06,9.67594199443249e-06,49.55240166005484,22.79850495241,9.977323022322437,17.711948347135433,68.61210262879322,6.41432750418349,55.905233532183594,-0.00012028526016847287,-6.850766857850262e-05,9.857217594100726e-05,-7.666113095328063e-06
8.598427352467365e-06,4.012200180538146e-06,-39.76200963714558,-51.65257895226394,-84.14592592933248,66.84099736198084,-43.795564410890584,27.7355108123499,154.73651691227326,1.2949905649679774e-05,-8.921610167776387e-06,-6.575538795191569e-07,-9.363362176342771e-06
2.232370418115311e-06,7.43976948257407e-06,-70.14338440400181,86.54012778900551,-91.7774663492682,-91.6275887004107,51.93236138727394,-12.976796376847076,88.7063364008969,1.8969988620127817e-05,4.5944306523209885e-06,7.4009249107288326e-06,-1.6851646379346608e-05
-5.607309619914127e-06,5.624667886990319e-06,-20.7152256200509,50.89562919848069,12.609417844125176,-42.011007872676466,-60.82471265403686,-98.00076670594339,158.6491665644508,-1.1262283359000213e-05,-1.511757920160286e-06,-7.930871457785265e-06,-7.852062937173438e-06
-3.251425174671881e-06,-8.8153431725532e-06,-22.80978403144678,-73.58606148172925,-10.94042212774167,-97.60158113914841,60.84009631782442,65.90010579241223,171.955434768425,8.712279363984673e-06,3.7893948011255737e-06,-6.810824224043952e-06,-3.893195621400462e-06
-1.8238106470554633e-07,4.737481248004321e-06,35.34294795286678,58.14957672090469,-22.889741785291065,-89.3445630473294,-5.825969162479211,93.0648315836415,181.8936748643893,-2.3471598871022885e-07,-1.6089703199436673e-07,-8.25541818124808e-08,1.4962803051866943e-07
7.130377601846002e-07,1.233589521832912e-06,83.09506966761845,-65.65651118282341,4.055734898057821,86.67173740501127,48.94523057064981,-66.6605439743615,134.71133531590894,4.3563778108364726e-07,-1.156644756833072e-08,-3.70606143638369e-07,2.2868664127060282e-07
9.927775949668753e-06,-8.039080142488293e-06,94.51962836964574,-94.42765265630548,97.77835140845156,-15.178185374318147,35.359351106444535,-95.76050132827356,257.5569144957387,-1.0813406183481004e-05,-4.605611228787075e-06,5.449046443856252e-06,-8.125637904245622e-06
-5.1632022376738074e-06,-6.8097378640321e-06,-3.0454911080053364,-76.40540336046925,77.82504668621863,-24.03261975577348,-8.913007434671982,-55.15939068631355,150.60060975962705,1.3933065811649287e-05,1.941659101604077e-06,-6.244171226935624e-06,1.2303276333303157e-05
-5.843927429265524e-07,7.983483496508702e-06,21.11657205868309,32.921490846680626,85.20174504037652,44.33522919782649,-92.60305196983138,4.126070996574697,151.2242765242944,-1.833600984292735e-06,2.815272359887888e-07,-1.5219905861098707e-06,-9.830461030840475e-07
-3.983338645189476e-06,-4.745212526868874e-06,60.126322498883354,39.879347345589366,88.2011533716416,6.430453458412373,-87.8956402341284,61.391758640548915,141.16811767837657,8.52472285061502e-06,3.242533861900811e-06,7.715951549623272e-06,1.6189396276855698e-06
5.333455467363325e-06,-1.5816212336085742e-06,28.577313933493855,-4.670241426839667,-58.797710479699816,-83.85466173172694,40.12756923185822,45.56806743799069,159.8124168898088,-2.9685251954638844e-06,-2.0884306678630416e-06,8.321220104796848e-07,1.9386005625987702e-06
8.445925055362382e-06,8.89601470158066e-06,70.81761819907922,35.40214794299558,-99.36148690260109,-89.70548830672674,63.15286449249459,15.252253060366712,199.18353189855773,1.7021055028535035e-05,1.3717362088840928e-05,-2.371413283859541e-06,-9.794217204308975e-06
-7.307942325978716e-06,-7.196117137568048e-07,-35.452564058832166,-76.13218474912296,26.698362327428256,-37.15718492210465,9.470411215964972,57.36187834183207,90.94482603543311,5.714627945390866e-06,1.0711191000308162e-07,-5.378942469025145e-06,-1.9267790500977e-06
-7.453365929611639e-07,1.2205690856208618e-06,-7.033986494651984,25.736179620046258,-63.70694838091324,56.41607586364023,79.974087606332,-41.55508690056875,86.36183209638584,-1.0962806137153186e-06,8.054376755786171e-07,6.884982128155739e-07,2.8119663176558603e-07
-5.087026167261015e-06,-9.145567477726232e-06,81.013692016862,-63.7932093900069,27.94551097778819,70.37812270002286,-37.45047659159479,-8.220709211404781,45.98967698032914,0.00019769902610580534,4.5719862240372594e-05,-0.00011324133938664286,0.00015547024851663555
-1.7506892713717905e-06,-3.9867474584804975e-06,14.384373316707325,-63.05877381057803,-89.86321283041217,-4.4372951332900925,25.99029246159732,85.14887128940637,197.2643429389872,1.6120601195251522e-06,1.5381219250835483e-07,-7.277161512292477e-07,-1.4302128658487559e-06
9.069919544038457e-06,7.892129279251516e-06,-70.88735884448394,-77.87407687712029,78.8438530437532,74.80062902457274,63.57614172367451,76.23529208604319,203.07623874254008,1.5600194803822043e-05,-1.1191663807677429e-05,-1.0866120915373077e-05,2.0038808749807838e-07
-3.4219677769398546e-07,1.7944216508247142e-06,-82.78041205211781,27.731107462020304,58.90729967860025,30.43145187651342,60.14997298486722,-44.454960054251266,156.6897115737495,-2.247864208768e-07,1.624132780494041e-07,4.650797219916451e-08,-1.482830760598476e-07
-3.377917599346232e-06,1.1938772936018747e-06,86.3306363758318,66.71259599167107,-80.68697936625802,34.17086150154637,98.4765492393336,38.48313492570671,133.90708338701043,-2.0213999950568998e-06,-7.873800698677401e-07,4.794940888395232e-07,1.798937459824288e-06
5.751621563707247e-06,-4.020580483283707e-06,44.78515858522579,-56.27121606238641,28.628867904598792,89.62618325857457,-43.610917814014805,-86.96868639710395,124.63464689254232,-1.3379876554709642e-05,4.813808918104263e-06,1.359118286386822e-06,-1.240971948928974e-05
7.418404124009201e-06,-6.591411850331959e-06,-53.926765854149124,-37.4153232909439,72.14342986785792,-63.35770201384685,33.11526006013844,-67.59605051159613,156.81399210979896,-1.7871867372609652e-05,-1.0748303641657884e-06,8.038270146714589e-06,-1.5925909585353476e-05
-1.8012453921992655e-07,-4.597776313259974e-06,-73.99355319247078,-74.15625031653744,-99.7924475412758,29.25655285465899,-80.51572399231854,76.42220506291963,204.3346057245169,1.782737875303659e-07,-9.008159632416702e-08,5.548386945330456e-09,-1.5374025083372522e-07
-9.216890019720801e-06,-9.756424710588441e-06,53.91625814287576,51.34685618710762,76.4651840162629,-90.08243755926833,-63.796679009561544,-84.93585192618241,245.0386754469584,1.3460352974947487e-05,7.910070802282295e-06,6.32501226062963e-06,8.866008234597103e-06
-3.8486296550867484e-06,-2.927724570729469e-06,10.061363235980991,-91.36328735064887,-62.11134245838772,-65.34558758993128,19.556435128368136,-72.64189568192656,134.537301960748,5.595018537610917e-06,3.1359576978791104e-06,-4.612831492918011e-06,4.3793535055569965e-07
6.748034964665886e-06,-8.061868028104034e-06,20.722554131573162,-8.56750951509673,-89.98374944114855,63.816695706277585,96.57592049962992,-90.45614593989006,113.63304568555053,-3.786642742399014e-05,1.4360445717994182e-05,3.5037396364254146e-05,-1.574187123738894e-07
8.259480273428718e-06,-1.494908456749913e-06,28.835156036898894,-28.17957338159836,0.14387691060990448,-54.557920704997855,-34.0948979442592,-14.723941908733053,84.91435891300308,-1.5390604111874684e-05,-1.5114873929869323e-05,-1.0721439777980836e-06,-2.6947705474644663e-06
-1.7033982266185244e-06,-4.6335146242483614e-08,49.67440298404733,-72.38372394289007,-79.60071735637347,69.55713312675402,-86.59850867351776,-53.35132254916417,35.86661108343705,5.514379614961366e-07,-3.0569077611949543e-07,2.1854788278515497e-07,-4.0357626008550274e-07
-7.4071409702399364e-06,6.283272857175845e-06,-29.425327419216046,41.70466560001768,46.15304617101012,-98.4929659532753,-94.9662907008816,62.04543281512514,153.9540741329044,-1.7648377130106205e-05,-7.917502275923289e-06,-1.5667143549889448e-05,1.8218084488668906e-06
-2.8372329544210097e-06,9.333660755843478e-06,-40.56885247411191,74.90328506724316,-34.90475572835096,-86.42035088345368,25.394394876663725,53.91637402587838,111.54677586152981,-1.912861744343672e-05,-7.86285184404986e-06,-8.490040283013904e-06,1.5231506234403562e-05
-7.188057038403451e-06,3.2615927284623675e-06,45.34761943265306,-45.22119017870801,-97.4174422961336,-49.33823442763847,-58.70237591103524,-40.467036842588364,111.31263167909194,-1.7006030829949714e-05,-1.4465838473304945e-05,-2.0596176438374313e-06,8.700722786909385e-06
7.848302271819247e-06,1.102975539641922e-06,-56.784825269447836,-94.16265013441665,40.97996074706623,32.185917231038076,0.4937512887920832,-1.510020489621695,136.67854936665626,4.164774573434155e-06,-2.7110551572475056e-06,-2.8843046380497345e-06,1.2947254291200664e-06
-3.6729373200019303e-06,-2.764109511443336e-06,-21.512122192697063,54.73792421095976,-71.15726288436306,-80.23284163292783,-3.113287054022848,15.630697154772719,119.69559534151027,6.368879651658376e-06,3.124469151154542e-06,3.078203514491067e-06,-4.6178981868558525e-06
-4.529589483566266e-06,6.170246235478498e-06,2.418469435610618,98.8540716581403,-41.8734130583033,-62.87950651538616,-38.3168229622876,72.19797115936146,189.97884274729012,-6.959875678996123e-06,-2.392191615323958e-06,-5.0252562839578315e-06,4.179005626126606e-06
-3.403381493919322e-06,4.647389316851545e-06,-35.93404495189081,53.16915108890262,35.80799695465947,-62.0098012763983,-79.40930898969832,70.53590138524712,139.50992972132235,-7.30398826577661e-06,-1.3651861096618698e-06,-6.941093860796587e-06,1.8181659682769957e-06
3.531977955948289e-06,-2.014173884349529e-06,58.73404368628786,-1.1432852173426369,70.26211294784164,20.17809196590514,-70.57951487060905,-59.149864816641816,151.84008492634874,-2.7732734078820323e-06,-7.042026858295444e-07,-1.2682135243430552e-06,-2.3636366956047717e-06
-7.4381073174717806e-06,7.674262898663857e-06,-28.649333981473845,-6.141427021584505,-29.890841027788497,-0.6147527677884455,41.822345894326276,58.491150820984615,104.39270922488973,-4.70770666101364e-05,1.2642509778539952e-05,2.1629802973802198e-05,3.9856853493837656e-05
-9.158247598189252e-06,-8.559431693334038e-06,22.457730465978727,-80.85527533764744,76.50535120213183,43.377559819954115,-51.14257733123297,-85.23828999703855,165.77541781393828,2.563702738151521e-05,-3.235233818360487e-06,-4.595043477580626e-06,2.5013516556858634e-05
1.8024122346535452e-06,1.1583727040111688e-06,-77.88726213885302,-47.22016792509231,-68.1994450119421,57.80881990817613,70.59802989939143,43.999316625357096,211.85635825829428,4.180902646371166e-07,-2.677909283425586e-07,-2.325096207282609e-07,-2.2141988246443706e-07
6.026577350721533e-06,2.6335176474814167e-06,85.63077840535414,40.39585690196034,-27.185146043091123,65.52900525161607,0.7875637255244925,-61.35810090717448,56.041850579879295,4.5418485737399994e-05,1.6291255335656136e-05,3.210009448479179e-05,2.7695085851722895e-05
-5.372832750263026e-06,-9.658146285650097e-06,-25.43899012543551,-84.96046628510695,54.78966177283081,95.65305604304046,-24.941538213108544,-55.1939458363812,174.24680575240728,1.5360949741196907e-05,-1.067502401103245e-05,-5.291045271409474e-06,9.695745420098107e-06
-4.869475121060856e-06,8.736580157430025e-06,22.817951033700282,90.40358977260743,-83.20133098115153,-50.203319232439036,-39.53648683881639,94.40951530359078,231.86664731919856,-7.112096992434272e-06,-2.2397975847237717e-06,-3.985680729633196e-06,5.447896798828771e-06
-8.716003218112923e-06,2.2229880551339482e-06,-25.652261241475443,-69.07935208408472,16.31639982586708,-85.25142143244773,54.57621887153303,-16.59889533008125,141.1601104385803,-8.739390604074488e-06,-3.689855009077393e-06,7.655663711181357e-06,-2.0378251357446762e-06
-9.510215296634777e-06,-6.280638167439121e-06,13.374206199849965,-35.44450295768951,52.08608097605074,-28.29799475455262,-6.813129298388446,-55.5610446801936,118.92952346685783,3.795468433104903e-05,1.3299096696079432e-05,-9.137300121327014e-06,3.435406578893837e-05
2.0546748602572234e-06,-8.062036608145551e-06,-47.863892618063744,15.121577953697482,-83.46883501291163,42.600883385389125,74.09047877601392,76.85151949829856,193.29724010483753,-3.984622518311358e-06,1.864837715126436e-06,1.215582850377132e-06,3.3048381569367312e-06
-1.2866326184687532e-06,5.634371213955437e-06,66.35289339291887,43.558337836250644,79.86905558113469,-51.60920132071669,78.05542668556359,98.89192496591636,124.36629160643403,-4.212551885699946e-06,-3.995628060532546e-06,1.1684900691837763e-06,6.443452101303957e-07
-8.822341365256366e-06,9.481003686020118e-06,65.10352888215814,-77.96884470993173,11.913698689999094,-73.01459488352671,-6.233200424743728,-71.62787581929557,176.64035055744228,-2.4094002768688484e-05,-1.883951456116639e-05,9.784847044101104e-06,-1.1395193234022569e-05
6.021132890323912e-06,-9.159477142894278e-06,8.396014121968818,-74.26018937184216,-40.375658083609764,98.35467997127628,15.130230467752014,41.22706651950415,150.80521669736072,-2.1795497368444817e-05,1.3001498938343438e-05,1.2919371776693652e-05,1.1793835838679072e-05
-1.8374713628737508e-06,-2.8500703759489656e-06,53.64999944976813,-76.25058343466485,70.52841715862496,50.48168002484948,13.095702332084485,-63.86939644065022,161.41737616674814,1.8064511192822161e-06,3.545723705405454e-08,-9.99890481185391e-07,1.5040702963396729e-06
9.483434780558231e-06,-9.898949797199837e-06,20.027544908673065,73.19531734388843,-1.0922608370530043,-31.885615659388606,-83.05671935817833,89.82656166961632,188.08484122785816,-2.385051780639983e-05,-6.582964115726192e-06,-1.9813888026915082e-05,1.1529164078168362e-05
-4.007733580124795e-06,-1.3989209110638464e-06,-80.8031762886138,-81.94572248008942,23.314074547819132,78.6845998228039,50.64498498300364,98.28180706077873,220.53754182148643,1.0360424849797508e-06,-7.492425576236688e-07,-6.22885359611379e-07,-3.521838288598207e-07
-1.8301888827835385e-06,2.3862104833963277e-06,-92.29676295422627,48.34763213544116,69.3293938890939,-31.789233332841633,-5.841019249080006,-16.119782530512055,117.89458355049585,-2.8240187461396965e-06,1.4493829384469166e-06,-1.2980220356974403e-06,-2.0468291993059112e-06
-8.928854475514304e-06,2.986109516051101e-06,31.40865387806761,-66.33240838357383,-16.952662101781925,-52.45695336207339,35.750750704386775,-74.1020523473967,143.94604632493744,-1.1565185761536045e-05,-6.738089384871297e-06,8.201758423511283e-06,-4.591604501988659e-06
8.230620034655155e-06,5.110358767340084e-06,-7.26613771547089,-70.76875429764762,16.637948562255758,38.214856020986474,13.43635406307044,-46.676221673961884,114.7506218632243,2.8709423134465064e-05,-1.1378875970818385e-05,-2.1067250414492958e-05,1.5840552967858674e-05
-2.107569406952504e-06,-4.286381490226789e-06,5.433292093661763,-59.13104029974081,72.74751708305772,94.77191028608723,-46.81511770764366,77.05205402239878,90.28620984451976,9.960484890221794e-06,-9.855945422355779e-06,-1.3587076154705918e-06,-4.7488177006813056e-07
5.34101862217916e-06,-4.691603351374068e-06,62.55005775774006,64.72759378856827,-52.008776681545065,-9.01488021972709,-66.25739600502479,-35.97196156196529,150.11924373019596,-9.993629916937261e-06,-4.764169385643639e-06,-8.719838177599808e-06,1.0675912785669552e-06
2.795255594603079e-07,1.3200479251432978e-06,0.8869273329290763,40.94267795015358,-99.59857602048004,9.185162475779833,38.16574200316151,-62.074738466596926,38.53064318837603,2.2338259157558484e-06,-4.810927403030781e-07,1.6099371750576634e-07,-2.1754560487524918e-06
4.6411499236442036e-08,-6.02098325151778e-06,-64.09197699309863,-52.87681002610156,61.9485891970011,98.23456640376585,-89.10548551421624,-74.0955012175499,214.8730279851796,-5.4397611032762765e-08,4.109485611476822e-08,-9.17171138655233e-09,-3.444114686272856e-08
-4.1281109703406e-06,3.822060821811439e-06,-18.44249237044548,-47.974141584031706,6.3520043078500095,-25.745839668802418,96.49599278778479,53.261035311619935,152.07043038304252,-6.132111250932541e-06,-2.945012914405243e-07,5.825635754259956e-06,1.8915669276664133e-06
-1.9097825159773626e-06,4.968912725354569e-06,-2.754245431116928,29.96948252446063,68.7816998390968,-50.422868610308136,-9.156677009462726,-22.468573137188727,110.1352183178495,-7.031426900728144e-06,-3.0433356782888054e-06,-2.4979541954966315e-06,-5.825744334137792e-06
9.022292983387582e-06,8.516060053804956e-06,23.216442179549475,37.99443562903261,30.674050738148054,-80.17270871621535,94.82830931019171,0.31578304517981337,121.82376672009077,4.6530981416012385e-05,3.948982032382645e-05,-2.170788173160206e-05,1.1595438458979065e-05
-7.926736517530634e-07,-3.0935157951060883e-06,50.91635810044946,-35.390491864809064,-70.21768670364497,-46.96124889556235,39.99324308667235,6.972590799331655,145.67454268844466,1.0385563177156799e-06,6.97798017639933e-07,-5.374326408856855e-07,-5.50312009823127e-07
2.820943419505249e-06,-4.295785641569485e-06,-69.9141713902959,69.6513656582867,93.50257122274422,90.69642456484914,-1.1769661341111544,15.995061954642509,191.88493976991973,-2.9580520770790335e-06,2.4759343153020858e-06,-1.0918725264513395e-06,-1.1948371198627635e-06
7.746991255721032e-06,-6.972422075196392e-06,-77.54178539498034,-41.73735826870679,95.2453332924868,34.25574268268545,51.94989850986795,-24.860160395401635,188.94792663848546,-1.3598252212659816e-05,8.045872799973703e-06,6.742508210872285e-06,-8.643782572003458e-06
5.5422820694263595e-06,8.352301202547586e-06,-99.34277501003108,-69.78002603074404,-44.83675890696925,38.49612171371274,-63.219996911629075,-86.74560271967226,144.21839904041397,2.0003410645806975e-05,-1.911855957683574e-05,-9.098905354048186e-07,5.812849248462153e-06
-3.7267570797090533e-06,8.711153280245233e-06,15.13358232369741,55.938661564806324,-28.013716867143074,-93.12078593783288,52.7397345834888,-6.636570461876772,110.39123049394371,-2.3943531739962748e-05,-2.3480052635175297e-05,-6.93837810922866e-07,4.636639895887429e-06
-7.1191669202687405e-06,-8.630900721547417e-07,-87.13318858608068,-6.61019144726454,-74.89742221059467,99.90578233683152,-48.317253318634926,70.34907566846687,240.4570664380162,9.55126349564472e-07,-7.42942813743205e-07,1.656658061514286e-07,-5.769377434454091e-07
-4.6356533352761244e-06,-6.546673805414457e-06,7.828007848164731,35.58558109068258,-72.5577762283304,97.92754369552108,-30.90389565682227,-74.00194776648847,111.98599247003023,2.1749779833665516e-05,-1.749901951639082e-05,1.2913503274982074e-05,2.804851955514906e-07
7.208079363378104e-06,9.992507697624078e-06,-43.28799899755475,55.989196875561845,4.940180384053036,87.39953847871266,91.84902193865386,94.23630248216264,162.29281230826848,2.457797496240722e-05,-1.9791603696467024e-05,-5.430689566725038e-06,-1.3523198113041631e-05
-1.6765484563256727e-08,-7.328530859725669e-06,91.3662078469072,83.88912932293997,96.83425289468295,29.951536271971747,-89.89118398396218,11.197937790191375,203.23616224082272,2.6735091731649414e-08,8.078911056583699e-09,2.286026544778745e-08,1.1265193726528363e-08
4.6827980569775074e-07,9.684398030350455e-06,-19.186921862836485,1.0194598687131844,79.97350381627652,6.152218912121256,39.59721460633446,36.08831610639797,63.68849908845758,1.0048625249367635e-05,-3.997951489402698e-06,-6.086709623694499e-06,6.9241042198566236e-06
6.2753888212235854e-06,8.40230219592295e-07,67.20235876683657,11.57496204208752,-38.62411559245611,98.04367764300409,-42.38046499640022,11.476870346784992,79.82783880959734,7.436709412985002e-06,-2.8731571568951502e-06,5.026452402097433e-06,-4.6673751825207766e-06
5.390739283860101e-06,-8.807614776847955e-06,-29.736796329665665,-3.1383050789876705,-10.072899179870348,86.93711364063856,41.59763572821086,-5.529445514710972,125.03898847508034,-2.7293947669974345e-05,2.546798908098521e-05,9.765117602515554e-06,9.917609546443786e-07
5.537397554156031e-06,2.7253656642905985e-06,-36.960909817702635,62.79494031556726,75.81703918955736,-93.14167830968833,93.99684216115145,91.56396041154852,66.16496773295637,3.098310172609547e-05,2.6307795875647386e-05,-1.4610929802476994e-05,-7.3738184844719474e-06
-4.060977693996002e-06,-7.790442811673888e-06,-50.56827250644016,75.68800387411605,23.5051217701874,-33.283481851527426,-97.77489343745715,3.1141492469907206,175.51049111705922,9.230754554408986e-06,-9.090719252413597e-07,9.123063921642404e-06,1.0724376718984138e-06
7.570203014776995e-06,7.091398126859265e-06,-71.57674768298278,-58.90366239716571,97.22304178701185,36.44361296774784,66.18024565091233,38.85057170301957,175.2761467838694,1.5705232805680867e-05,-9.678926327980301e-06,-1.1207867882683474e-05,5.23033652287083e-06
9.510263696151747e-06,-4.6798410677160906e-07,-88.52916147935521,-13.418650831924637,24.71667123820214,-6.320767012792672,41.89457594018015,-55.19153763185947,127.29137842577411,-2.46874539400103e-06,1.5943860275335985e-06,1.0727692284406785e-06,-1.54977520889893e-06
1.1926434244811412e-06,7.329868815851567e-06,67.32106319240452,31.360098419513292,-60.036980070032264,-3.0286221366328476,34.4711146415585,63.69575938894886,142.36764892998866,3.8764555838587385e-06,1.9155154458620014e-06,-8.470826269915298e-08,-3.36905520591815e-06
2.1634165823166867e-07,-1.859358855294254e-06,77.22798657925466,44.14016511006241,-4.913771506690878,56.37593762171585,-71.33856449932847,-70.31297989761947,134.3398726964058,-2.0032913886592026e-07,-3.109481144659088e-08,-1.7220318879011902e-07,-9.752403985877913e-08
6.0709970073405875e-06,-9.861443535048254e-06,41.29798851755879,-22.592110993717768,34.99412261371387,-71.82974016382397,55.81580450255791,-36.20110622905022,154.96594728860018,-2.240673504222586e-05,-1.6357290661875807e-05,1.1337106109295053e-05,-1.029421403128998e-05
2.7215339321005656e-06,4.894711467640587e-06,56.479011202812046,-68.41881026449738,-62.08032173856077,-34.48657425820036,-47.89917681658296,-77.67755687343671,94.5466384328609,1.339366041050274e-05,1.2886361492085667e-05,-2.9068511234751367e-06,2.2095346191248934e-06
9.130583605656888e-06,5.019438092452815e-07,94.47044929164068,89.40799645440609,74.80648993460315,-5.013755881852532,22.235931654188775,1.0700827909533501,140.87672308433488,2.0755145202434187e-06,1.4656850887201018e-06,9.896354258902095e-07,1.086346845288336e-06
